pea,https://images.pexels.com/photos/768093/pexels-photo-768093.jpeg
Broccoli,https://images.pexels.com/photos/161514/brocoli-vegetables-salad-green-161514.jpeg
Cabbage,https://images.pexels.com/photos/134877/pexels-photo-134877.jpeg
Carrot,https://images.pexels.com/photos/65174/pexels-photo-65174.jpeg
